"GEO_ID","NAME","P039001","P039002","P039003","P039004","P039005","P039006","P039007","P039008","P039009","P039010","P039011","P039012","P039013","P039014","P039015","P039016","P039017","P039018","P039019","P039020"
"8710000US3612981","ZCTA5 12981, New York","627","489","182","24","31","127","307","138","58","37","9","5","23","21","80","46","13","2","31","34"
"8710000US3612983","ZCTA5 12983, New York","1777","1299","474","134","76","264","825","478","150","96","25","16","55","54","328","230","55","36","139","98"
"8710000US3612985","ZCTA5 12985, New York","293","230","97","21","17","59","133","63","30","19","8","4","7","11","33","26","7","6","13","7"
"8710000US3612986","ZCTA5 12986, New York","1488","1044","360","74","71","215","684","444","157","102","30","17","55","55","287","194","53","33","108","93"
"8710000US3612987","ZCTA5 12987, New York","57","47","14","3","2","9","33","10","8","3","1","0","2","5","2","1","0","0","1","1"
"8710000US3612989","ZCTA5 12989, New York","287","231","79","13","10","56","152","56","19","8","2","2","4","11","37","20","3","6","11","17"
"8710000US3612992","ZCTA5 12992, New York","1365","1072","410","93","61","256","662","293","111","78","18","10","50","33","182","128","27","26","75","54"
"8710000US3612993","ZCTA5 12993, New York","443","358","112","18","21","73","246","85","26","18","5","5","8","8","59","39","7","7","25","20"
"8710000US3612996","ZCTA5 12996, New York","590","472","144","32","30","82","328","118","48","28","7","7","14","20","70","40","12","6","22","30"
"8710000US3612997","ZCTA5 12997, New York","350","303","117","28","18","71","186","47","26","22","6","1","15","4","21","17","6","1","10","4"
"8710000US3612998","ZCTA5 12998, New York","142","90","40","11","9","20","50","52","17","11","4","2","5","6","35","19","5","1","13","16"
"8710000US3613020","ZCTA5 13020, New York","35","27","12","0","2","10","15","8","1","1","1","0","0","0","7","5","0","2","3","2"
"8710000US3613021","ZCTA5 13021, New York","9984","6814","2507","532","512","1463","4307","3170","910","546","165","87","294","364","2260","1507","405","277","825","753"
"8710000US3613024","ZCTA5 13024, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613026","ZCTA5 13026, New York","398","327","120","26","24","70","207","71","31","13","1","1","11","18","40","21","6","2","13","19"
"8710000US3613027","ZCTA5 13027, New York","8663","6907","2988","613","518","1857","3919","1756","458","277","59","30","188","181","1298","869","176","103","590","429"
"8710000US3613028","ZCTA5 13028, New York","380","305","107","25","17","65","198","75","38","23","7","2","14","15","37","23","3","6","14","14"
"8710000US3613029","ZCTA5 13029, New York","1966","1539","743","176","131","436","796","427","131","81","32","12","37","50","296","218","66","37","115","78"
"8710000US3613030","ZCTA5 13030, New York","1117","838","275","59","52","164","563","279","106","59","19","5","35","47","173","108","17","15","76","65"
"8710000US3613031","ZCTA5 13031, New York","4347","3494","1390","267","264","859","2104","853","235","133","28","15","90","102","618","341","56","44","241","277"
"8710000US3613032","ZCTA5 13032, New York","3534","2599","1015","199","194","622","1584","935","327","207","71","22","114","120","608","407","111","72","224","201"
"8710000US3613033","ZCTA5 13033, New York","972","776","321","60","64","197","455","196","96","63","22","4","37","33","100","63","16","8","39","37"
"8710000US3613034","ZCTA5 13034, New York","560","445","141","18","35","88","304","115","49","28","8","3","17","21","66","46","9","12","25","20"
"8710000US3613035","ZCTA5 13035, New York","2192","1833","758","124","114","520","1075","359","104","56","9","3","44","48","255","172","21","16","135","83"
"8710000US3613036","ZCTA5 13036, New York","2335","1766","734","147","133","454","1032","569","232","147","42","23","82","85","337","233","42","38","153","104"
"8710000US3613037","ZCTA5 13037, New York","2485","1904","787","177","145","465","1117","581","158","91","27","13","51","67","423","270","56","46","168","153"
"8710000US3613039","ZCTA5 13039, New York","4861","3981","1991","436","368","1187","1990","880","285","181","42","22","117","104","595","394","75","49","270","201"
"8710000US3613040","ZCTA5 13040, New York","751","578","244","41","52","151","334","173","60","40","8","6","26","20","113","79","19","13","47","34"
"8710000US3613041","ZCTA5 13041, New York","2991","2425","1202","339","223","640","1223","566","186","117","29","17","71","69","380","246","50","33","163","134"
"8710000US3613042","ZCTA5 13042, New York","636","474","177","31","35","111","297","162","61","43","9","8","26","18","101","61","8","19","34","40"
"8710000US3613044","ZCTA5 13044, New York","715","575","231","51","37","143","344","140","63","44","13","5","26","19","77","37","7","3","27","40"
"8710000US3613045","ZCTA5 13045, New York","6245","4398","1781","417","362","1002","2617","1847","566","347","114","49","184","219","1281","858","217","156","485","423"
"8710000US3613051","ZCTA5 13051, New York","41","26","10","1","2","7","16","15","5","3","0","0","3","2","10","4","0","1","3","6"
"8710000US3613052","ZCTA5 13052, New York","470","379","130","30","29","71","249","91","32","22","7","6","9","10","59","37","10","6","21","22"
"8710000US3613053","ZCTA5 13053, New York","1165","891","351","87","53","211","540","274","84","47","14","5","28","37","190","126","28","15","83","64"
"8710000US3613054","ZCTA5 13054, New York","426","322","140","34","29","77","182","104","51","27","5","4","18","24","53","34","12","2","20","19"
"8710000US3613057","ZCTA5 13057, New York","3965","2867","1095","249","193","653","1772","1098","319","160","36","20","104","159","779","500","100","78","322","279"
"8710000US3613060","ZCTA5 13060, New York","758","562","196","38","43","115","366","196","64","37","7","11","19","27","132","84","15","11","58","48"
"8710000US3613061","ZCTA5 13061, New York","294","252","93","16","15","62","159","42","19","6","2","0","4","13","23","14","1","1","12","9"
"8710000US3613062","ZCTA5 13062, New York","41","26","14","3","5","6","12","15","6","3","1","1","1","3","9","7","3","0","4","2"
"8710000US3613063","ZCTA5 13063, New York","535","464","216","33","35","148","248","71","25","17","7","1","9","8","46","28","1","7","20","18"
"8710000US3613064","ZCTA5 13064, New York","20","18","4","0","0","4","14","2","0","0","0","0","0","0","2","1","0","1","0","1"
"8710000US3613066","ZCTA5 13066, New York","3450","2906","1202","224","225","753","1704","544","152","82","16","14","52","70","392","231","32","17","182","161"
"8710000US3613068","ZCTA5 13068, New York","1400","1049","422","93","73","256","627","351","116","73","21","11","41","43","235","164","43","26","95","71"
"8710000US3613069","ZCTA5 13069, New York","6518","4516","1920","399","401","1120","2596","2002","635","458","137","82","239","177","1367","952","244","203","505","415"
"8710000US3613071","ZCTA5 13071, New York","286","217","81","20","14","47","136","69","33","22","6","7","9","11","36","24","10","4","10","12"
"8710000US3613072","ZCTA5 13072, New York","251","199","70","7","10","53","129","52","21","17","5","3","9","4","31","22","8","3","11","9"
"8710000US3613073","ZCTA5 13073, New York","1727","1326","548","113","111","324","778","401","133","84","19","7","58","49","268","196","48","26","122","72"
"8710000US3613074","ZCTA5 13074, New York","1204","893","392","66","83","243","501","311","129","98","27","10","61","31","182","134","24","30","80","48"
"8710000US3613076","ZCTA5 13076, New York","677","530","247","44","36","167","283","147","61","45","6","3","36","16","86","52","11","9","32","34"
"8710000US3613077","ZCTA5 13077, New York","1858","1422","588","115","109","364","834","436","153","100","26","18","56","53","283","202","50","27","125","81"
"8710000US3613078","ZCTA5 13078, New York","2602","2222","989","193","200","596","1233","380","111","64","13","6","45","47","269","154","18","20","116","115"
"8710000US3613080","ZCTA5 13080, New York","995","789","325","56","54","215","464","206","82","54","13","4","37","28","124","79","16","5","58","45"
"8710000US3613081","ZCTA5 13081, New York","348","279","95","17","14","64","184","69","25","13","2","1","10","12","44","28","4","5","19","16"
"8710000US3613082","ZCTA5 13082, New York","1354","1077","396","58","56","282","681","277","85","54","14","7","33","31","192","111","24","18","69","81"
"8710000US3613083","ZCTA5 13083, New York","478","369","171","28","38","105","198","109","40","22","2","5","15","18","69","56","6","17","33","13"
"8710000US3613084","ZCTA5 13084, New York","1239","987","373","96","54","223","614","252","76","49","8","8","33","27","176","99","12","12","75","77"
"8710000US3613087","ZCTA5 13087, New York","50","43","7","0","1","6","36","7","2","1","0","1","0","1","5","2","0","0","2","3"
"8710000US3613088","ZCTA5 13088, New York","5621","4090","1392","373","259","760","2698","1531","387","216","64","26","126","171","1144","703","188","112","403","441"
"8710000US3613090","ZCTA5 13090, New York","8177","6327","2894","662","544","1688","3433","1850","498","312","94","28","190","186","1352","884","179","138","567","468"
"8710000US3613092","ZCTA5 13092, New York","725","573","204","52","39","113","369","152","60","39","8","6","25","21","92","65","11","10","44","27"
"8710000US3613101","ZCTA5 13101, New York","699","532","202","52","35","115","330","167","72","51","19","6","26","21","95","61","17","11","33","34"
"8710000US3613102","ZCTA5 13102, New York","20","14","6","1","1","4","8","6","2","0","0","0","0","2","4","3","1","1","1","1"
"8710000US3613103","ZCTA5 13103, New York","88","51","23","4","7","12","28","37","14","13","7","2","4","1","23","17","4","5","8","6"
"8710000US3613104","ZCTA5 13104, New York","4268","3684","1835","284","305","1246","1849","584","177","101","27","6","68","76","407","254","23","26","205","153"
"8710000US3613108","ZCTA5 13108, New York","1725","1448","596","102","123","371","852","277","65","37","8","5","24","28","212","139","23","15","101","73"
"8710000US3613110","ZCTA5 13110, New York","671","544","200","26","32","142","344","127","56","35","11","4","20","21","71","46","6","5","35","25"
"8710000US3613111","ZCTA5 13111, New York","439","318","128","19","27","82","190","121","52","26","8","2","16","26","69","54","6","16","32","15"
"8710000US3613112","ZCTA5 13112, New York","560","458","182","37","35","110","276","102","50","24","0","3","21","26","52","26","5","3","18","26"
"8710000US3613113","ZCTA5 13113, New York","75","56","26","1","4","21","30","19","6","3","0","1","2","3","13","10","1","1","8","3"
"8710000US3613114","ZCTA5 13114, New York","1774","1327","550","97","104","349","777","447","161","108","31","10","67","53","286","204","41","31","132","82"
"8710000US3613115","ZCTA5 13115, New York","64","46","16","4","2","10","30","18","5","4","1","0","3","1","13","12","2","1","9","1"
"8710000US3613116","ZCTA5 13116, New York","947","707","277","71","55","151","430","240","60","42","13","2","27","18","180","127","25","13","89","53"
"8710000US3613117","ZCTA5 13117, New York","53","37","15","1","0","14","22","16","6","5","2","1","2","1","10","6","0","2","4","4"
"8710000US3613118","ZCTA5 13118, New York","1446","1099","446","103","81","262","653","347","142","98","29","14","55","44","205","137","25","25","87","68"
"8710000US3613120","ZCTA5 13120, New York","549","362","152","33","37","82","210","187","57","32","7","4","21","25","130","76","12","17","47","54"
"8710000US3613122","ZCTA5 13122, New York","314","259","128","21","37","70","131","55","16","9","2","1","6","7","39","23","5","3","15","16"
"8710000US3613123","ZCTA5 13123, New York","92","74","24","4","5","15","50","18","8","5","0","2","3","3","10","7","2","0","5","3"
"8710000US3613124","ZCTA5 13124, New York","40","34","12","2","1","9","22","6","6","3","0","0","3","3","0","0","0","0","0","0"
"8710000US3613126","ZCTA5 13126, New York","8205","5939","2334","491","435","1408","3605","2266","690","453","140","64","249","237","1576","1109","311","183","615","467"
"8710000US3613131","ZCTA5 13131, New York","1058","805","321","71","58","192","484","253","111","79","14","24","41","32","142","92","13","20","59","50"
"8710000US3613132","ZCTA5 13132, New York","1191","901","346","60","57","229","555","290","106","64","14","7","43","42","184","124","28","23","73","60"
"8710000US3613134","ZCTA5 13134, New York","32","19","6","0","0","6","13","13","5","5","2","0","3","0","8","8","3","3","2","0"
"8710000US3613135","ZCTA5 13135, New York","1799","1327","570","109","124","337","757","472","145","98","29","16","53","47","327","230","53","45","132","97"
"8710000US3613136","ZCTA5 13136, New York","137","100","38","3","11","24","62","37","19","9","4","2","3","10","18","12","1","2","9","6"
"8710000US3613138","ZCTA5 13138, New York","12","12","9","2","2","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3613140","ZCTA5 13140, New York","1240","896","339","57","65","217","557","344","125","66","16","11","39","59","219","132","20","31","81","87"
"8710000US3613141","ZCTA5 13141, New York","156","121","42","14","8","20","79","35","18","7","2","1","4","11","17","9","1","2","6","8"
"8710000US3613142","ZCTA5 13142, New York","1700","1275","503","103","106","294","772","425","158","108","36","17","55","50","267","180","33","45","102","87"
"8710000US3613143","ZCTA5 13143, New York","703","523","222","53","44","125","301","180","85","59","20","10","29","26","95","66","20","6","40","29"
"8710000US3613144","ZCTA5 13144, New York","388","298","121","29","23","69","177","90","37","24","9","6","9","13","53","38","8","8","22","15"
"8710000US3613145","ZCTA5 13145, New York","529","399","142","28","27","87","257","130","59","41","10","8","23","18","71","48","6","9","33","23"
"8710000US3613146","ZCTA5 13146, New York","624","479","217","52","50","115","262","145","60","33","9","8","16","27","85","48","14","9","25","37"
"8710000US3613147","ZCTA5 13147, New York","347","277","95","13","22","60","182","70","38","20","2","3","15","18","32","18","2","0","16","14"
"8710000US3613148","ZCTA5 13148, New York","2828","2106","755","170","150","435","1351","722","217","125","36","18","71","92","505","338","85","60","193","167"
"8710000US3613152","ZCTA5 13152, New York","2308","1961","741","109","132","500","1220","347","110","59","6","7","46","51","237","128","17","13","98","109"
